PERMNO,date,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,HSICCD,CUSIP,DLPRC,DLRET,PRC,RET,SHROUT,CFACPR,CFACSHR,sprtrn
13407,2017-04-28,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,150.25,0.057726,2364340.0,1.0,1.0,0.009091
13407,2017-05-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,151.46001,0.008053,2364783.0,1.0,1.0,0.011576
13407,2017-06-30,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,150.98,-0.003169,2369000.0,1.0,1.0,0.004814
13407,2017-07-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,169.25,0.121009,2370333.0,1.0,1.0,0.019349
13407,2017-08-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,171.97,0.016071,2370333.0,1.0,1.0,0.000546
13407,2017-09-29,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,170.87,-0.006396,2385000.0,1.0,1.0,0.019303
13407,2017-10-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,180.06,0.053784,2384798.0,1.0,1.0,0.022188
13407,2017-11-30,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,177.17999,-0.015995,2384798.0,1.0,1.0,0.028083
13407,2017-12-29,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,176.46001,-0.004064,2397000.0,1.0,1.0,0.009832
13407,2018-01-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,186.89,0.059107,2395922.0,1.0,1.0,0.056179
13407,2018-02-28,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,178.32001,-0.045856,2395922.0,1.0,1.0,-0.038947
13407,2018-03-29,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,159.78999,-0.103914,2405932.0,1.0,1.0,-0.026885
13407,2018-04-30,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,172.0,0.076413,2398606.0,1.0,1.0,0.002719
13407,2018-05-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,191.78,0.115000,2398606.0,1.0,1.0,0.021608
13407,2018-06-29,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,194.32001,0.013244,2413000.0,1.0,1.0,0.004842
13407,2018-07-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,172.58,-0.111877,2411680.0,1.0,1.0,0.036022
13407,2018-08-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,175.73,0.018252,2411680.0,1.0,1.0,0.030263
13407,2018-09-28,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,164.46001,-0.064132,2402000.0,1.0,1.0,0.004294
13407,2018-10-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,151.78999,-0.077040,2402466.0,1.0,1.0,-0.069403
13407,2018-11-30,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,140.61,-0.073654,2402466.0,1.0,1.0,0.017859
13407,2018-12-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,131.09,-0.067705,2402466.0,1.0,1.0,-0.091777
13407,2019-01-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,166.69,0.271569,2385534.0,1.0,1.0,0.078684
13407,2019-02-28,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,161.45,-0.031436,2385534.0,1.0,1.0,0.029729
13407,2019-03-29,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,166.69,0.032456,2404078.0,1.0,1.0,0.017924
13407,2019-04-30,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,193.39999,0.160238,2402543.0,1.0,1.0,0.039313
13407,2019-05-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,177.47,-0.082368,2402543.0,1.0,1.0,-0.065778
13407,2019-06-28,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,193.0,0.087508,2407000.0,1.0,1.0,0.06893
13407,2019-07-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,194.23,0.006373,2405723.0,1.0,1.0,0.013128
13407,2019-08-30,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,185.67,-0.044071,2405723.0,1.0,1.0,-0.018092
13407,2019-09-30,11.0,3.0,7373.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,178.08,-0.040879,2408000.0,1.0,1.0,0.017181
13407,2019-10-31,11.0,3.0,7373.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,191.64999,0.076202,2406468.0,1.0,1.0,0.020432
13407,2019-11-29,11.0,3.0,7373.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,201.64,0.052126,2406468.0,1.0,1.0,0.034047
13407,2019-12-31,11.0,3.0,7373.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,205.25,0.017903,2407000.0,1.0,1.0,0.02859
13407,2020-01-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,201.91,-0.016273,2405746.0,1.0,1.0,-0.001628
13407,2020-02-28,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,192.47,-0.046754,2405746.0,1.0,1.0,-0.08411
13407,2020-03-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,166.8,-0.133371,2406000.0,1.0,1.0,-0.125119
13407,2020-04-30,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,204.71001,0.227278,2404552.0,1.0,1.0,0.126844
13407,2020-05-29,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,225.09,0.099555,2408468.0,1.0,1.0,0.045282
13407,2020-06-30,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,227.07001,0.008797,2406000.0,1.0,1.0,0.018388
13407,2020-07-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,253.67,0.117144,2404282.0,1.0,1.0,0.055101
13407,2020-08-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,293.20001,0.155832,2404282.0,1.0,1.0,0.070065
13407,2020-09-30,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,261.89999,-0.106753,2406000.0,1.0,1.0,-0.039228
13407,2020-10-30,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,263.10999,0.004620,2403969.0,1.0,1.0,-0.027666
13407,2020-11-30,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,276.97,0.052678,2403969.0,1.0,1.0,0.107546
13407,2020-12-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,273.16,-0.013756,2406000.0,1.0,1.0,0.037121
13407,2021-01-29,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,258.32999,-0.054291,2405448.0,1.0,1.0,-0.011137
13407,2021-02-26,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,,,257.62,-0.002748,2405448.0,1.0,1.0,0.026091
13407,2021-03-31,11.0,3.0,7375.0,30303M10,FB,FACEBOOK INC,A,7375,30303M10,0.0,A,294.53,0.143273,2405448.0,1.0,1.0,0.042439
14542,2014-04-30,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,526.65997,C,337247.0,1.002746,1.002746,0.006201
14542,2014-05-30,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,559.89001,0.063096,337247.0,1.002746,1.002746,0.02103
14542,2014-06-30,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,575.28003,0.027488,335832.0,1.002746,1.002746,0.019058
14542,2014-07-31,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,571.59998,-0.006397,338210.0,1.002746,1.002746,-0.01508
14542,2014-08-29,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,571.59998,0.000000,338210.0,1.002746,1.002746,0.037655
14542,2014-09-30,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,577.35999,0.010077,339282.0,1.002746,1.002746,-0.015514
14542,2014-10-31,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,559.08002,-0.031661,339339.0,1.002746,1.002746,0.023201
14542,2014-11-28,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,541.83002,-0.030854,339339.0,1.002746,1.002746,0.024534
14542,2014-12-31,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,526.40002,-0.028478,340399.0,1.002746,1.002746,-0.004189
14542,2015-01-30,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,534.52002,0.015426,340666.0,1.002746,1.002746,-0.031041
14542,2015-02-27,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,558.40002,0.044676,340666.0,1.002746,1.002746,0.054893
14542,2015-03-31,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,548.0,-0.018625,341652.0,1.002746,1.002746,-0.017396
14542,2015-04-30,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,537.34003,-0.016760,342630.0,1.0,1.0,0.008521
14542,2015-05-29,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,532.10999,-0.009733,342630.0,1.0,1.0,0.010491
14542,2015-06-30,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,520.51001,-0.021800,343908.0,1.0,1.0,-0.021012
14542,2015-07-31,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,625.60999,0.201917,343929.0,1.0,1.0,0.019742
14542,2015-08-31,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,618.25,-0.011764,343929.0,1.0,1.0,-0.062581
14542,2015-09-30,11.0,3.0,7375,38259P70,GOOG,GOOGLE INC,C,7375,02079K10,,,608.41998,-0.015900,345489.0,1.0,1.0,-0.026443
14542,2015-10-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,710.81,0.168288,345504.0,1.0,1.0,0.082983
14542,2015-11-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,742.59998,0.044724,345504.0,1.0,1.0,0.000505
14542,2015-12-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,758.88,0.021923,344756.0,1.0,1.0,-0.01753
14542,2016-01-29,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,742.95001,-0.020991,344756.0,1.0,1.0,-0.050735
14542,2016-02-29,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,697.77002,-0.060812,345544.0,1.0,1.0,-0.004128
14542,2016-03-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,744.95001,0.067615,343683.0,1.0,1.0,0.065991
14542,2016-04-29,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,693.01001,-0.069723,343440.0,1.0,1.0,0.002699
14542,2016-05-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,735.71997,0.061630,343440.0,1.0,1.0,0.015329
14542,2016-06-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,692.09998,-0.059289,343171.0,1.0,1.0,0.000906
14542,2016-07-29,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,768.78998,0.110808,343604.0,1.0,1.0,0.03561
14542,2016-08-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,767.04999,-0.002263,343604.0,1.0,1.0,-0.001219
14542,2016-09-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,777.28998,0.013350,345036.0,1.0,1.0,-0.001234
14542,2016-10-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,784.53998,0.009327,345091.0,1.0,1.0,-0.019426
14542,2016-11-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,758.03998,-0.033778,345091.0,1.0,1.0,0.034174
14542,2016-12-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,771.82001,0.018179,346864.0,1.0,1.0,0.018201
14542,2017-01-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,796.78998,0.032352,346933.0,1.0,1.0,0.017884
14542,2017-02-28,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,823.21002,0.033158,346933.0,1.0,1.0,0.037198
14542,2017-03-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,829.56,0.007714,347344.0,1.0,1.0,-0.000389
14542,2017-04-28,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,905.96002,0.092097,346967.0,1.0,1.0,0.009091
14542,2017-05-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,964.85999,0.065014,346967.0,1.0,1.0,0.011576
14542,2017-06-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,908.72998,-0.058174,347732.0,1.0,1.0,0.004814
14542,2017-07-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,930.5,0.023957,347734.0,1.0,1.0,0.019349
14542,2017-08-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,939.33002,0.009490,347734.0,1.0,1.0,0.000546
14542,2017-09-29,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,959.10999,0.021058,349473.0,1.0,1.0,0.019303
14542,2017-10-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1016.64001,0.059983,349479.0,1.0,1.0,0.022188
14542,2017-11-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1021.40997,0.004692,349479.0,1.0,1.0,0.028083
14542,2017-12-29,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1046.40002,0.024466,349341.0,1.0,1.0,0.009832
14542,2018-01-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1169.93994,0.118062,349844.0,1.0,1.0,0.056179
14542,2018-02-28,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1104.72998,-0.055738,349844.0,1.0,1.0,-0.038947
14542,2018-03-29,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1031.79004,-0.066025,349353.0,1.0,1.0,-0.026885
14542,2018-04-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1017.33002,-0.014015,348952.0,1.0,1.0,0.002719
14542,2018-05-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1084.98999,0.066507,348952.0,1.0,1.0,0.021608
14542,2018-06-29,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1115.65002,0.028258,350160.0,1.0,1.0,0.004842
14542,2018-07-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1217.26001,0.091077,349883.0,1.0,1.0,0.036022
14542,2018-08-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1218.18994,0.000764,349883.0,1.0,1.0,0.030263
14542,2018-09-28,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1193.46997,-0.020292,349341.0,1.0,1.0,0.004294
14542,2018-10-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1076.77002,-0.097782,349615.0,1.0,1.0,-0.069403
14542,2018-11-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1094.43005,0.016401,349615.0,1.0,1.0,0.017859
14542,2018-12-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1035.60999,-0.053745,349678.0,1.0,1.0,-0.091777
14542,2019-01-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1116.37,0.077983,349291.0,1.0,1.0,0.078684
14542,2019-02-28,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1119.92004,0.003180,349291.0,1.0,1.0,0.029729
14542,2019-03-29,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1173.31006,0.047673,348811.0,1.0,1.0,0.017924
14542,2019-04-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1188.47998,0.012929,348264.0,1.0,1.0,0.039313
14542,2019-05-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1103.63,-0.071394,348264.0,1.0,1.0,-0.065778
14542,2019-06-28,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1080.91003,-0.020587,348008.0,1.0,1.0,0.06893
14542,2019-07-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1216.68005,0.125607,347345.0,1.0,1.0,0.013128
14542,2019-08-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1188.09998,-0.023490,347345.0,1.0,1.0,-0.018092
14542,2019-09-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1219.0,0.026008,344774.0,1.0,1.0,0.017181
14542,2019-10-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1260.10999,0.033724,343551.0,1.0,1.0,0.020432
14542,2019-11-29,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1304.95996,0.035592,343551.0,1.0,1.0,0.034047
14542,2019-12-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1337.02002,0.024568,342066.0,1.0,1.0,0.02859
14542,2020-01-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1434.22998,0.072706,340980.0,1.0,1.0,-0.001628
14542,2020-02-28,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1339.32996,-0.066168,340980.0,1.0,1.0,-0.08411
14542,2020-03-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1162.81006,-0.131797,337518.0,1.0,1.0,-0.125119
14542,2020-04-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1348.66003,0.159828,336162.0,1.0,1.0,0.126844
14542,2020-05-29,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1428.92004,0.059511,336162.0,1.0,1.0,0.045282
14542,2020-06-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1413.60999,-0.010714,334692.0,1.0,1.0,0.018388
14542,2020-07-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1482.95996,0.049059,333631.0,1.0,1.0,0.055101
14542,2020-08-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1634.18005,0.101972,333631.0,1.0,1.0,0.070065
14542,2020-09-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1469.59998,-0.100711,331168.0,1.0,1.0,-0.039228
14542,2020-10-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1621.01001,0.103028,329867.0,1.0,1.0,-0.027666
14542,2020-11-30,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1760.73999,0.086199,329867.0,1.0,1.0,0.107546
14542,2020-12-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1751.88,-0.005032,328649.0,1.0,1.0,0.037121
14542,2021-01-29,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,1835.73999,0.047869,327556.0,1.0,1.0,-0.011137
14542,2021-02-26,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,,,2036.85999,0.109558,327556.0,1.0,1.0,0.026091
14542,2021-03-31,11.0,3.0,7375,02079K10,GOOG,ALPHABET INC,C,7375,02079K10,0.0,A,2068.62988,0.015597,327556.0,1.0,1.0,0.042439
14593,1998-01-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,18.3125,0.395238,128019.0,112.0,112.0,0.01015
14593,1998-02-27,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,23.625,0.290102,128019.0,112.0,112.0,0.070449
14593,1998-03-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,27.5,0.164021,133041.0,112.0,112.0,0.049946
14593,1998-04-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,27.375,-0.004545,133041.0,112.0,112.0,0.009076
14593,1998-05-29,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,26.625,-0.027397,133041.0,112.0,112.0,-0.018826
14593,1998-06-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,28.6875,0.077465,134639.0,112.0,112.0,0.039438
14593,1998-07-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,34.625,0.206972,134639.0,112.0,112.0,-0.011615
14593,1998-08-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,31.1875,-0.099278,134639.0,112.0,112.0,-0.145797
14593,1998-09-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,38.125,0.222445,135638.0,112.0,112.0,0.062396
14593,1998-10-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,37.125,-0.026230,135638.0,112.0,112.0,0.080294
14593,1998-11-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,31.9375,-0.139731,135638.0,112.0,112.0,0.059126
14593,1998-12-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,40.9375,0.281800,136417.0,112.0,112.0,0.056375
14593,1999-01-29,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,41.1875,0.006107,136417.0,112.0,112.0,0.041009
14593,1999-02-26,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,34.8125,-0.154780,136417.0,112.0,112.0,-0.032283
14593,1999-03-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,35.9375,0.032316,136417.0,112.0,112.0,0.038794
14593,1999-04-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,46.0,0.280000,136417.0,112.0,112.0,0.037944
14593,1999-05-28,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,44.0625,-0.042120,136417.0,112.0,112.0,-0.02497
14593,1999-06-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,46.3125,0.051064,136417.0,112.0,112.0,0.054438
14593,1999-07-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,55.6875,0.202429,136417.0,112.0,112.0,-0.032046
14593,1999-08-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,65.25,0.171717,136417.0,112.0,112.0,-0.006254
14593,1999-09-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,63.3125,-0.029693,161159.0,112.0,112.0,-0.028552
14593,1999-10-29,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,80.125,0.265548,161159.0,112.0,112.0,0.062539
14593,1999-11-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,97.875,0.221529,161159.0,112.0,112.0,0.019062
14593,1999-12-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,102.8125,0.050447,161159.0,112.0,112.0,0.057844
14593,2000-01-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,103.75,0.009119,161159.0,112.0,112.0,-0.050904
14593,2000-02-29,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,114.625,0.104819,161159.0,112.0,112.0,-0.020108
14593,2000-03-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,135.8125,0.184842,162680.0,112.0,112.0,0.09672
14593,2000-04-28,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,124.0625,-0.086516,162680.0,112.0,112.0,-0.030796
14593,2000-05-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,84.0,-0.322922,162744.0,112.0,112.0,-0.021915
14593,2000-06-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,52.375,0.247024,324826.0,56.0,56.0,0.023934
14593,2000-07-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,50.8125,-0.029833,324969.0,56.0,56.0,-0.016341
14593,2000-08-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,60.9375,0.199262,324969.0,56.0,56.0,0.060699
14593,2000-09-29,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,25.75,-0.577436,335677.0,56.0,56.0,-0.053483
14593,2000-10-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,19.5625,-0.240291,335766.0,56.0,56.0,-0.004949
14593,2000-11-30,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,16.5,-0.156550,335766.0,56.0,56.0,-0.080069
14593,2000-12-29,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,14.875,-0.098485,345307.0,56.0,56.0,0.004053
14593,2001-01-31,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,21.625,0.453782,346029.0,56.0,56.0,0.034637
14593,2001-02-28,11.0,3.0,3573,03783310,AAPL,APPLE COMPUTER INC,,3571,03783310,,,18.25,-0.156069,346069.0,56.0,56.0,-0.092291
